Material Novo;Material antigo;Texto breve material;Centro;Depósito;Lote;Quantidade;Valor Unitário;Valor Total;Unidade
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCR;MR01;O.PURCHASE;9;R$ 122,46;R$ 1.102,15;Diadema
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCS;MR01;O.PURCHASE;38;R$ 77,57;R$ 2.947,82;Embu (SUL)
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCT;MR01;O.PURCHASE;11;R$ 112,61;R$ 1.238,74;Guarulhos
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCU;MR01;O.PURCHASE;30;R$ 65,97;R$ 1.979,10;Jaú
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCV;MR01;O.PURCHASE;22;R$ 80,32;R$ 1.767,06;Jundiai (SALTO)
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCX;MR01;O.PURCHASE;10;R$ 61,50;R$ 614,98;Mauá
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCY;MR01;O.PURCHASE;21;R$ 63,26;R$ 1.328,37;Mogi Mirim
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCZ;MR01;O.PURCHASE;8;R$ 68,06;R$ 544,50;Norte (Caieiras)
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD0;MR01;O.PURCHASE;37;R$ 63,81;R$ 2.360,87;Presidente Prudente
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD1;MR01;O.PURCHASE;24;R$ 66,44;R$ 1.594,56;Ribeirão Preto
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD2;MR01;O.PURCHASE;17;R$ 57,46;R$ 976,86;São José dos Campos
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD3;MR01;O.PURCHASE;21;R$ 74,04;R$ 1.554,91;Suzano
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD4;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Votorantim (SALTO)
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD5;MR01;O.PURCHASE;9;R$ 65,11;R$ 586,03;Taubaté
50078231;20041894;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRD7;MR01;O.PURCHASE;20;R$ 57,46;R$ 1.149,25;Litoral - Praia Grande
50078234;20041897;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM G";BRCN;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Araraquara
50078234;20041897;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM G";BRCO;MR01;O.PURCHASE;19;R$ 40,96;R$ 778,33;Barueri
50078234;20041897;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM G";BRCX;MR01;O.PURCHASE;1;R$ 57,47;R$ 57,47;Mauá
50078235;20041898;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM GG";BRCO;MR01;O.PURCHASE;15;R$ 40,96;R$ 614,47;Barueri
50078236;20041899;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM M";BRCN;MR01;O.PURCHASE;12;R$ 53,80;R$ 645,58;Araraquara
50078236;20041899;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM M";BRCO;MR01;O.PURCHASE;30;R$ 53,56;R$ 1.606,76;Barueri
50078237;20041900;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM P";BRCO;MR01;O.PURCHASE;30;R$ 57,22;R$ 1.716,45;Barueri
50078237;20041900;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM P";BRCQ;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Campinas
50078237;20041900;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM P";BRD4;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Votorantim (SALTO)
50078239;20041902;"CAMISETA;FEM;CT;50 ALG/50 PES;PT;TAM XG";BRCX;MR01;O.PURCHASE;7;R$ 50,15;R$ 351,07;Mauá
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCM;MR01;O.PURCHASE;12;R$ 44,52;R$ 534,18;Araçatuba
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCO;MR01;O.PURCHASE;18;R$ 44,52;R$ 801,27;Barueri
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCR;MR01;O.PURCHASE;6;R$ 44,32;R$ 265,89;Diadema
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCT;MR01;O.PURCHASE;1;R$ 43,97;R$ 43,97;Guarulhos
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCV;MR01;O.PURCHASE;14;R$ 44,52;R$ 623,21;Jundiai (SALTO)
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCX;MR01;O.PURCHASE;14;R$ 46,02;R$ 644,31;Mauá
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRCY;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Mogi Mirim
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRD1;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Ribeirão Preto
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRD2;MR01;O.PURCHASE;16;R$ 44,52;R$ 712,26;São José dos Campos
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRD3;MR01;O.PURCHASE;3;R$ 44,51;R$ 133,54;Suzano
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRD5;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Taubaté
50078242;20041905;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM G";BRD7;MR01;O.PURCHASE;2;R$ 44,52;R$ 89,03;Litoral - Praia Grande
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCM;MR01;O.PURCHASE;18;R$ 61,81;R$ 1.112,59;Araçatuba
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCO;MR01;O.PURCHASE;13;R$ 44,52;R$ 578,70;Barueri
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCT;MR01;O.PURCHASE;3;R$ 43,97;R$ 131,90;Guarulhos
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCU;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jaú
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCV;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Jundiai (SALTO)
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCX;MR01;O.PURCHASE;4;R$ 54,78;R$ 219,13;Mauá
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCY;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Mogi Mirim
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRCZ;MR01;O.PURCHASE;4;R$ 44,29;R$ 177,15;Norte (Caieiras)
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRD0;MR01;O.PURCHASE;13;R$ 57,46;R$ 747,02;Presidente Prudente
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRD2;MR01;O.PURCHASE;8;R$ 57,46;R$ 459,70;São José dos Campos
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRD3;MR01;O.PURCHASE;6;R$ 67,87;R$ 407,19;Suzano
50078243;20041906;"CAMISETA;MASC;CT;50 ALG/50 PES;PT;TAM GG";BRD4;MR01;O.PURCHASE;20;R$ 61,17;R$ 1.223,40;Votorantim (SALTO)
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCM;MR01;O.PURCHASE;4;R$ 231,32;R$ 925,28;Araçatuba
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCN;MR01;O.PURCHASE;60;R$ 237,68;R$ 14.260,68;Araraquara
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCO;MR01;O.PURCHASE;21;R$ 224,88;R$ 4.722,54;Barueri
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCQ;MR01;O.PURCHASE;14;R$ 232,78;R$ 3.258,93;Campinas
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCR;MR01;O.PURCHASE;10;R$ 225,32;R$ 2.253,24;Diadema
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCS;MR01;O.PURCHASE;38;R$ 229,77;R$ 8.731,43;Embu (SUL)
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCT;MR01;O.PURCHASE;27;R$ 225,32;R$ 6.083,76;Guarulhos
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCU;MR01;O.PURCHASE;24;R$ 253,02;R$ 6.072,46;Jaú
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCV;MR01;O.PURCHASE;11;R$ 249,53;R$ 2.744,84;Jundiai (SALTO)
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCX;MR01;O.PURCHASE;10;R$ 216,44;R$ 2.164,35;Mauá
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCY;MR01;O.PURCHASE;27;R$ 243,97;R$ 6.587,10;Mogi Mirim
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRCZ;MR01;O.PURCHASE;30;R$ 231,88;R$ 6.956,25;Norte (Caieiras)
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD0;MR01;O.PURCHASE;59;R$ 259,93;R$ 15.335,69;Presidente Prudente
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD1;MR01;O.PURCHASE;53;R$ 228,55;R$ 12.113,05;Ribeirão Preto
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD2;MR01;O.PURCHASE;1;R$ 225,32;R$ 225,32;São José dos Campos
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD3;MR01;O.PURCHASE;26;R$ 230,42;R$ 5.990,79;Suzano
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD4;MR01;O.PURCHASE;30;R$ 228,09;R$ 6.842,81;Votorantim (SALTO)
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD5;MR01;O.PURCHASE;9;R$ 225,32;R$ 2.027,92;Taubaté
50078244;20041910;"CALCA SEG;JEANS;AZ MAR;TAM 38;S/FORR;FEM";BRD7;MR01;O.PURCHASE;2;R$ 229,67;R$ 459,33;Litoral - Praia Grande
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCM;MR01;O.PURCHASE;4;R$ 231,32;R$ 925,28;Araçatuba
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCN;MR01;O.PURCHASE;30;R$ 259,35;R$ 7.780,43;Araraquara
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCO;MR01;O.PURCHASE;22;R$ 224,88;R$ 4.947,43;Barueri
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCQ;MR01;O.PURCHASE;28;R$ 232,78;R$ 6.517,86;Campinas
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCR;MR01;O.PURCHASE;5;R$ 225,32;R$ 1.126,62;Diadema
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCT;MR01;O.PURCHASE;21;R$ 225,32;R$ 4.731,82;Guarulhos
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCU;MR01;O.PURCHASE;29;R$ 236,63;R$ 6.862,29;Jaú
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCV;MR01;O.PURCHASE;26;R$ 235,80;R$ 6.130,89;Jundiai (SALTO)
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCX;MR01;O.PURCHASE;28;R$ 220,58;R$ 6.176,20;Mauá
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCY;MR01;O.PURCHASE;19;R$ 236,98;R$ 4.502,56;Mogi Mirim
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRCZ;MR01;O.PURCHASE;24;R$ 231,88;R$ 5.565,00;Norte (Caieiras)
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRD0;MR01;O.PURCHASE;54;R$ 252,56;R$ 13.638,33;Presidente Prudente
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRD1;MR01;O.PURCHASE;41;R$ 228,12;R$ 9.353,08;Ribeirão Preto
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRD2;MR01;O.PURCHASE;21;R$ 194,28;R$ 4.079,81;São José dos Campos
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRD3;MR01;O.PURCHASE;36;R$ 228,51;R$ 8.226,24;Suzano
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRD4;MR01;O.PURCHASE;32;R$ 231,95;R$ 7.422,38;Votorantim (SALTO)
50078245;20041911;"CALCA SEG;JEANS;AZ MAR;TAM 40;S/FORR;FEM";BRD7;MR01;O.PURCHASE;30;R$ 228,53;R$ 6.856,03;Litoral - Praia Grande
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCM;MR01;O.PURCHASE;1;R$ 231,32;R$ 231,32;Araçatuba
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCN;MR01;O.PURCHASE;30;R$ 259,35;R$ 7.780,43;Araraquara
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCO;MR01;O.PURCHASE;8;R$ 253,34;R$ 2.026,70;Barueri
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCR;MR01;O.PURCHASE;19;R$ 225,32;R$ 4.281,17;Diadema
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCT;MR01;O.PURCHASE;22;R$ 225,32;R$ 4.957,14;Guarulhos
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCU;MR01;O.PURCHASE;21;R$ 226,41;R$ 4.754,69;Jaú
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCV;MR01;O.PURCHASE;23;R$ 235,14;R$ 5.408,12;Jundiai (SALTO)
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCX;MR01;O.PURCHASE;22;R$ 208,15;R$ 4.579,23;Mauá
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCY;MR01;O.PURCHASE;18;R$ 225,33;R$ 4.055,85;Mogi Mirim
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRCZ;MR01;O.PURCHASE;12;R$ 233,27;R$ 2.799,18;Norte (Caieiras)
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD0;MR01;O.PURCHASE;56;R$ 243,35;R$ 13.627,80;Presidente Prudente
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD1;MR01;O.PURCHASE;24;R$ 228,12;R$ 5.474,97;Ribeirão Preto
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD2;MR01;O.PURCHASE;1;R$ 235,49;R$ 235,49;São José dos Campos
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD3;MR01;O.PURCHASE;22;R$ 229,59;R$ 5.051,04;Suzano
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD4;MR01;O.PURCHASE;42;R$ 231,01;R$ 9.702,37;Votorantim (SALTO)
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD5;MR01;O.PURCHASE;1;R$ 243,90;R$ 243,90;Taubaté
50078246;20041912;"CALCA SEG;JEANS;AZ MAR;TAM 42;S/FORR;FEM";BRD7;MR01;O.PURCHASE;20;R$ 234,95;R$ 4.698,98;Litoral - Praia Grande
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCM;MR01;O.PURCHASE;5;R$ 242,00;R$ 1.209,99;Araçatuba
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCN;MR01;O.PURCHASE;28;R$ 253,02;R$ 7.084,54;Araraquara
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCO;MR01;O.PURCHASE;10;R$ 211,98;R$ 2.119,75;Barueri
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCQ;MR01;O.PURCHASE;12;R$ 232,78;R$ 2.793,38;Campinas
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCR;MR01;O.PURCHASE;4;R$ 225,33;R$ 901,30;Diadema
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCT;MR01;O.PURCHASE;24;R$ 225,32;R$ 5.407,78;Guarulhos
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCU;MR01;O.PURCHASE;26;R$ 234,31;R$ 6.091,97;Jaú
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCV;MR01;O.PURCHASE;17;R$ 232,29;R$ 3.948,95;Jundiai (SALTO)
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCX;MR01;O.PURCHASE;30;R$ 216,43;R$ 6.493,04;Mauá
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCY;MR01;O.PURCHASE;10;R$ 225,32;R$ 2.253,24;Mogi Mirim
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRCZ;MR01;O.PURCHASE;24;R$ 247,53;R$ 5.940,70;Norte (Caieiras)
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRD0;MR01;O.PURCHASE;54;R$ 232,77;R$ 12.569,49;Presidente Prudente
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRD1;MR01;O.PURCHASE;16;R$ 261,44;R$ 4.182,99;Ribeirão Preto
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRD2;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;São José dos Campos
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRD3;MR01;O.PURCHASE;22;R$ 232,12;R$ 5.106,56;Suzano
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRD4;MR01;O.PURCHASE;46;R$ 231,01;R$ 10.626,41;Votorantim (SALTO)
50078247;20041913;"CALCA SEG;JEANS;AZ MAR;TAM 44;S/FORR;FEM";BRD7;MR01;O.PURCHASE;16;R$ 227,35;R$ 3.637,52;Litoral - Praia Grande
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCM;MR01;O.PURCHASE;5;R$ 243,06;R$ 1.215,31;Araçatuba
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCN;MR01;O.PURCHASE;57;R$ 237,68;R$ 13.547,64;Araraquara
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCQ;MR01;O.PURCHASE;5;R$ 225,32;R$ 1.126,62;Campinas
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCR;MR01;O.PURCHASE;17;R$ 225,32;R$ 3.830,52;Diadema
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCS;MR01;O.PURCHASE;25;R$ 232,72;R$ 5.818,12;Embu (SUL)
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCT;MR01;O.PURCHASE;14;R$ 225,33;R$ 3.154,55;Guarulhos
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCV;MR01;O.PURCHASE;10;R$ 225,33;R$ 2.253,25;Jundiai (SALTO)
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCX;MR01;O.PURCHASE;3;R$ 225,32;R$ 675,97;Mauá
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCY;MR01;O.PURCHASE;22;R$ 225,32;R$ 4.957,14;Mogi Mirim
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRCZ;MR01;O.PURCHASE;17;R$ 243,40;R$ 4.137,72;Norte (Caieiras)
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRD1;MR01;O.PURCHASE;21;R$ 228,12;R$ 4.790,59;Ribeirão Preto
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRD2;MR01;O.PURCHASE;10;R$ 225,32;R$ 2.253,24;São José dos Campos
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRD3;MR01;O.PURCHASE;12;R$ 230,42;R$ 2.764,98;Suzano
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRD4;MR01;O.PURCHASE;7;R$ 235,88;R$ 1.651,19;Votorantim (SALTO)
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRD5;MR01;O.PURCHASE;21;R$ 225,32;R$ 4.731,81;Taubaté
50078248;20041914;"CALCA SEG;JEANS;AZ MAR;TAM 46;S/FORR;FEM";BRD7;MR01;O.PURCHASE;4;R$ 229,05;R$ 916,18;Litoral - Praia Grande
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCM;MR01;O.PURCHASE;5;R$ 231,32;R$ 1.156,60;Araçatuba
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCN;MR01;O.PURCHASE;53;R$ 237,68;R$ 12.596,93;Araraquara
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCQ;MR01;O.PURCHASE;7;R$ 225,32;R$ 1.577,27;Campinas
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCR;MR01;O.PURCHASE;11;R$ 225,32;R$ 2.478,57;Diadema
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCS;MR01;O.PURCHASE;37;R$ 232,72;R$ 8.610,82;Embu (SUL)
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCT;MR01;O.PURCHASE;10;R$ 225,32;R$ 2.253,24;Guarulhos
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCV;MR01;O.PURCHASE;26;R$ 225,32;R$ 5.858,44;Jundiai (SALTO)
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCX;MR01;O.PURCHASE;26;R$ 246,37;R$ 6.405,68;Mauá
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCY;MR01;O.PURCHASE;18;R$ 225,32;R$ 4.055,84;Mogi Mirim
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRCZ;MR01;O.PURCHASE;26;R$ 243,40;R$ 6.328,28;Norte (Caieiras)
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD0;MR01;O.PURCHASE;19;R$ 225,32;R$ 4.281,16;Presidente Prudente
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD1;MR01;O.PURCHASE;48;R$ 230,54;R$ 11.065,87;Ribeirão Preto
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD2;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;São José dos Campos
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD3;MR01;O.PURCHASE;15;R$ 245,81;R$ 3.687,14;Suzano
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD4;MR01;O.PURCHASE;1;R$ 243,80;R$ 243,80;Votorantim (SALTO)
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD5;MR01;O.PURCHASE;4;R$ 233,32;R$ 933,27;Taubaté
50078249;20041915;"CALCA SEG;JEANS;AZ MAR;TAM 48;S/FORR;FEM";BRD7;MR01;O.PURCHASE;3;R$ 229,66;R$ 688,99;Litoral - Praia Grande
50078250;20041916;"CALCA SEG;JEANS;AZ MAR;TAM 50;S/FORR;FEM";BRCM;MR01;O.PURCHASE;6;R$ 277,16;R$ 1.662,93;Araçatuba
50078250;20041916;"CALCA SEG;JEANS;AZ MAR;TAM 50;S/FORR;FEM";BRCN;MR01;O.PURCHASE;54;R$ 243,74;R$ 13.161,73;Araraquara
50078250;20041916;"CALCA SEG;JEANS;AZ MAR;TAM 50;S/FORR;FEM";BRCQ;MR01;O.PURCHASE;2;R$ 254,35;R$ 508,70;Campinas
